doc_type	doc_id	num	date_str	description	url_metadata	lang	article_title	article_body_paragraphs
lk_pmd_press_release	2025-27-08-2025-27-08-091c2c	2025-27-08-091c2c	2025-27-08	Pre-Budget Discussion of the Ministry of Industries and…	https://pmd.gov.lk/news/pre-budget-discussion-of-the-ministry-of-industries-and-entrepreneurship-development-for-2026-chaired-by-the-president/	en	Pre-Budget Discussion of the Ministry of Industries and Entrepreneurship Development for 2026, Chaired by the President	['A review of the projects implemented under the 2025 budgetary allocations of the Ministry of Industries and Enterprise Development, together with the pre-budget discussion for the year 2026, was held this morning (27) at the Presidential Secretariat under the patronage of President Anura Kumara Dissanayake.', 'The discussions focused extensively on programmes carried out by the Ministry of Industries and Entrepreneurship Development and its affiliated institutions. They also addressed the challenges and issues faced, as well as future plans aimed at enhancing the contribution of the industrial and production sectors to the country’s Gross Domestic Product. Further emphasis was placed on increasing the role of entrepreneurship in the national economy and boosting export revenue.', 'Particular attention was given to the establishment of industrial zones, the provision of concessionary loans for small and medium-scale entrepreneurs and improving facilities in the export sector.', 'The meeting also addressed challenges faced under the existing system of developing high-impact land for industrial purposes and allocating it to investors and possible solutions to issues affecting both industrialists and the Ministry of Industries.', 'Further, attention was drawn to difficulties encountered in granting concessionary loans to small and medium-scale entrepreneurs. It was agreed that the Ministry of Industries and Entrepreneurship Development and the Ministry of Finance would work jointly to resolve these concerns.', 'Problems relating to the Sevanagala and Pelwatte sugar factories were also discussed. The President instructed officials to expedite the settlement of all outstanding payments due to sugarcane farmers.', 'In addition, the President directed officials to swiftly implement plans to identify and consolidate the services currently provided by institutions under the Ministry of Industries and Entrepreneurship Development, ensuring their effective coordination. He also instructed them to explore and propose additional services to be delivered to the public.', 'The discussion was attended by Minister of Industries and Entrepreneurship Development Sunil Handunnetti, Deputy Minister Chathuranga Abeysinghe, Secretary to the Presidential Dr. Nandika Sanath Kumanayake, Secretary to the Ministry of Finance Dr. Harshana Suriyapperuma, Secretary to the Ministry of Industries and Entrepreneurship Development Thilaka Jayasundara, Senior Additional Secretary to the President Mr. Russel Aponso, along with officials of institutions under the Ministry of Industries and Entrepreneurship Development and senior officers of the Ministry of Finance.']
lk_pmd_press_release	2025-26-08-2025-26-08-2b7d3b	2025-26-08-2b7d3b	2025-26-08	Pre-Budget Discussion of the Ministry of Defence –…	https://pmd.gov.lk/news/pre-budget-discussion-of-the-ministry-of-defence-2026-chaired-by-the-president/	en	Pre-Budget Discussion of the Ministry of Defence – 2026 Chaired by the President	['Sri Lanka’s Defence Forces must become one of the most professional in the world – President', 'President Anura Kumara Dissanayake has emphasised that Sri Lanka’s defence forces must be developed into one of the most professional forces in the world. He instructed officials to ensure that the necessary budgetary allocations are properly channelled to provide the required training and facilities to achieve this goal.', 'The President issued these instructions this morning (26) while participating in the preliminary budget discussion of the Ministry of Defence for the year 2026, held at the Presidential Secretariat.', 'The progress of projects implemented under the budgetary provisions allocated to the Ministry of Defence in 2025 was reviewed at the discussion. Programmes currently being carried out for the Sri Lanka Army, Air Force, Navy, the Civil Security Department and cadet officers were also examined.', 'Special attention was drawn to overseas training opportunities provided to members of the defence forces. Noting that such training is distinct from that offered to officials of other government sectors, the President instructed officials to pay particular attention in this regard.', 'The President further directed that steps be taken to ensure the families of Civil Security Department members who lost their lives during the war are provided with the same compensation currently extended to families of members of other defence services.', 'He also stressed that, as the government already bears a significant cost in maintaining the Sir John Kotelawala Defence University Hospital, its services must be further streamlined and delivered to the public in a more efficient and effective manner.', 'A number of other matters were also discussed, including construction projects related to the Ministry of Defence and welfare measures for members of the defence forces.', 'The discussion was attended by Deputy Minister of Defence Aruna Jayasekara, Secretary to the President Dr Nandika Sanath Kumanayake, Secretary to the Ministry of Finance Dr Harshana Suriyapperuma, Secretary to the Ministry of Defence H. S. Sampath Thuyacontha, Senior Additional Secretaries to the President Russell Aponsu and Kapila Janaka Bandara, the Commanders of the Tri-Forces, officials of institutions under the Ministry of Defence, as well as senior officials of the Ministry of Finance.']
lk_pmd_press_release	2025-26-08-2025-26-08-290d1d	2025-26-08-290d1d	2025-26-08	Meta Digital Government Day Summit	https://pmd.gov.lk/news/meta-digital-government-day-summit/	en	Meta Digital Government Day Summit	['In partnership with the Ministry of Digital Economy and the Information and Communication Technology Agency (ICTA), Meta launched a Digital Government Day program to upskill media secretaries and representatives of state media institutions.', 'This is the first workshop that provided the necessary skills in using digital media such as Facebook, Instagram, WhatsApp and Threads effectively to communicate the digital transformation journey.', 'The sessions were conducted and lead by Kaiya Waddell, Director of Government & Social Impact, APAC Neha Mathur, Partner Manager, Government & Social Impact Dr Priyanka Bhalla, Safety Policy Manager, South Asia Senura Abeywardena, Head of Public Policy, Central Asia, Mongolia, Sri Lanka & Maldives.', 'The discussions focused on several themes:', '* Digital transformation journeys for governments maximising reach and impact.', '* Best practices on community building', '* Engaging citizens through storytelling and best practices on reels and emerging formats', 'Highlighting the government’s commitment to strengthening digital communication, the event was attended by Deputy Minister of Digital Economy Eranga Weeraratne, Consultant at the Ministry of Digital Economy Sumudu Ratnayake and Director of Electronic Media at the President’s Media Division Isuru Anuradha.']
lk_pmd_press_release	2025-25-08-2025-25-08-140d07	2025-25-08-140d07	2025-25-08	Pre-Budget Discussions 2026 for Ministry of Urban Development,…	https://pmd.gov.lk/news/pre-budget-discussions-2026-for-ministry-of-urban-development-construction-and-housing-under-presidents-patronage/	en	Pre-Budget Discussions 2026 for Ministry of Urban Development, Construction and Housing under President’s Patronage	['– President', 'A review of the projects implemented under the 2025 budget allocations for the Ministry of Urban Development, Construction and Housing, along with a pre-budget discussions for 2026, was held today (25) at the Presidential Secretariat under the patronage of President Anura Kumara Dissanayake.', 'The discussions focused on a wide range of sectors including urban and rural housing projects, urban development initiatives, city planning, solid waste management and environmental protection projects, as well as water supply and sanitation projects. The current progress of projects being implemented across all provinces of the country in these areas was also reviewed in detail.', 'Special attention was drawn to the challenges faced in resuming projects that were halted due to the recent economic crisis as well as in sustaining on-going projects. President Dissanayake emphasized the importance of ensuring that projects initiated this year are steered towards achieving their specific targets within the same year. He further pointed out that while the government allocates sufficient provisions to the relevant Ministries, failure to utilize those funds effectively within the stipulated timeframe becomes a serious concern.', 'The President also highlighted the need to give priority to the views and aspirations of local communities when undertaking housing and building construction as well as urban planning projects. He noted that due to ad-hoc construction projects carried out by previous administrations based solely on their preferences, many government buildings across the country remain underutilized or entirely unused today.', 'It was revealed that 18 bridge projects launched in the Hambantota District under the Ministry of Urban Development and Housing have been abandoned mid-construction. As a result, temporary access roads created for these projects have now deteriorated into muddy and hazardous paths, causing severe inconvenience to local residents. In response, the President instructed officials to explore the feasibility of completing the unfinished work.', 'Special attention was also given to the current status of housing projects implemented under Chinese and Indian loan assistance, with officials expressing optimism that the housing schemes related to resettlement in the Northern and Eastern Provinces could be completed within this year.', 'Furthermore, the progress of several major development initiatives was reviewed, including the road development projects connected to the “Homagama Tech City” project, the construction of the Polonnaruwa Administrative Complex and the current status of the “City Branding Project”.', 'The discussion also focused on issues arising in the handover of high-rise housing complexes already allocated to urban communities. President Dissanayake emphasized the importance of renovating and upgrading these housing units before transferring them to beneficiaries, as well as the need to establish a structured mechanism for their long-term maintenance once handed over.', 'In addition, the President highlighted the importance of conducting surveys to assess both the demand and interest of residents in semi-urban areas before initiating new high-rise housing projects.', 'Officials further briefed the President on the legal challenges associated with land acquisition payments and he directed them to prepare practical proposals to address and resolve these issues.', 'The discussion also addressed the establishment of a government-mediated mechanism for citizens who are eligible but have not yet benefited from state housing projects. The President instructed officials to explore the possibility of developing a framework in coordination with banks, with government support, to facilitate the allocation of benefits to these citizens.', 'Additionally, waste management and environmental protection projects were reviewed, including the current status of initiatives aimed at flood and disaster prevention across the country, such as the Veras River Project and the Rainwater Project Kolonnawa.', 'Officials noted that these projects will continue to be implemented with the support of the “Clean Sri Lanka” programme. Discussions also covered pre-disaster preparedness planning, and the status of water supply and sanitation projects currently underway in areas including Jaffna, Greater Colombo, Kandy, Anuradhapura and Kalutara.', 'Discussions were also held on the streamlining of water supply in rural regions through the utilization of water pipelines that were brought in under previous administrations to increase water supply capacity and have been abandoned in various areas. Additionally, the need to modernize institutions under the Ministry of Urban Development, Construction and Housing was emphasized, particularly the importance of establishing advisory services for government-assisted construction projects.', 'The meeting was attended by Minister of Urban Development, Construction and Housing Anura Karunathilaka, Deputy Minister T.B. Sarath, Secretary to the President Dr. Nandika Sanath Kumanayake, Secretary to the Ministry of Finance Dr. Harshana Suriyapperuma, Secretary to the Ministry of Urban Development, Construction and Housing Ranjith Ariyaratne, Senior Economic Advisors to President Duminda Hulangamuwa, Senior Additional Secretary to the President Russell Aponso, as well as officials from institutions under the Ministry of Urban Development, Construction and Housing and senior officers from the Ministry of Finance.']
lk_pmd_press_release	2025-24-08-2025-24-08-482eae	2025-24-08-482eae	2025-24-08	Subject Officers of the Sabaragamuwa Province were briefed…	https://pmd.gov.lk/news/subject-officers-of-the-sabaragamuwa-province-were-briefed-on-the-activities-of-the-presidents-fund/	en	Subject Officers of the Sabaragamuwa Province were briefed on the activities of the President’s Fund	['A special one-day training workshop was held yesterday (23) at the Ratnapura District Secretariat for all subject officers from the divisional secretariats of Sabaragamuwa Province, aimed at strengthening the implementation of the President’s Fund initiatives at the regional level. The workshop was conducted under the patronage of Secretary to the President Dr. Nandika Sanath Kumanayake.', 'With the expansion of the President’s Fund activities to all divisional secretariats, the number of applications received has significantly increased. Consequently, it has become essential to familiarize and train the relevant staff at the divisional secretariats on the newly introduced computer-based online system.', 'Accordingly, yesterday’s session was conducted to brief and train the subject officers handling the President’s Fund in the Ratnapura and Kegalle districts of the Sabaragamuwa Province. This program aims to enhance the number of beneficiaries in the province, provide them with higher-quality services, introduce the newly updated online system and equip the staff with the knowledge and training necessary to deliver faster and more efficient services.', 'The responsibilities and functions of the President’s Fund were explained to the attendees by the Senior Additional Secretary to the President and Secretary of the President’s Fund, Mr. Roshan Gamage, during the session.', 'The senior officials of the President’s Fund provided detailed explanations on the security and usage of the computer system, as well as the complete process for medical allowance applications from submission and approval to the subsequent disbursement of payments.', 'In addition, the challenges faced by the officers and potential solutions were discussed and certificates of participation were awarded to the subject officers in recognition of their involvement.', 'The respective District Secretaries, Provincial Secretaries, subject officers from the Provincial Secretariat offices and the staff of the President’s Fund participated at this event.']
lk_pmd_press_release	2025-23-08-2025-23-08-c9956f	2025-23-08-c9956f	2025-23-08	Outstanding A/L Students in Sabaragamuwa Province Recognized by…	https://pmd.gov.lk/news/outstanding-a-l-students-in-sabaragamuwa-province-recognized-by-the-presidents-fund/	en	Outstanding A/L Students in Sabaragamuwa Province Recognized by the President’s Fund	['The Sabaragamuwa Provincial Program, implemented by the President’s Fund to recognize students who achieved outstanding results at the district level in the 2023/2024 GCE Advanced Level Examination, was held this morning (23) at the Ratnapura District Secretariat Auditorium under the patronage of Speaker Jagath Wickramaratne.', 'A total of 360 students, 10 from each of the six subject streams from the Ratnapura and Kegalle districts, who achieved top results in six subject streams at the 2023 and 2024 G.C.E. Advanced Level Examinations, were each awarded a cash prize of Rs. 100,000 and a certificate of recognition. The President’s Fund allocated Rs. 36 million for this program.', 'Addressing the students, Speaker Jagath Wickramaratne emphasized that the utilization of state resources for the future development of the people is a fundamental responsibility of the government and noted that the President’s Fund is currently fulfilling this responsibility effectively.', 'He further highlighted that the country needs a future generation equipped with knowledge, skills and strong values and expressed that the current government’s new education policies aim to cultivate such a generation.', 'Minister of Buddhasasana, Religious and Cultural Affairs, Dr. Hiniduma Sunil Senevi, also addressed the students, highlighting that the current government, after navigating a challenging journey of broad societal transformation, has introduced an ambitious program of educational reforms. He emphasized that the effective implementation of these reforms will provide the nation’s children with a bright and promising future.', 'Sabaragamuwa Province Governor, Mrs. Champa Janaki Rajaratne and Secretary to the President Dr. Nandika Sanath Kumanayake, also addressed the ceremony.', 'The event was attended by Senior Additional Secretary to the President and the Secretary of the President’s Fund Mr. Roshan Gamage, other senior officials of the President’s Fund, district secretaries, government officers, parents and the students.']
lk_pmd_press_release	2025-23-08-2025-23-08-9899c4	2025-23-08-9899c4	2025-23-08	Monks of Rathanajothi Pirivena Trincomalee and students of…	https://pmd.gov.lk/news/monks-of-rathanajothi-pirivena-trincomalee-and-students-of-sri-gunanananda-junior-school-nakiyadeniya-and-roman-catholic-junior-school-nittambuwa-visit-the-presidential-secretariat/	en	Monks of Rathanajothi Pirivena Trincomalee and students of Sri Gunanananda Junior School, Nakiyadeniya and Roman Catholic Junior School, Nittambuwa, visit the Presidential Secretariat	['Monks of the Rathanajothi Vidyayathana Pirivena, Trincomalee along with students from Sri Gunanananda Junior School in Nakiyadeniya and Roman Catholic Junior School in Nittambuwa, had the opportunity yesterday (22) to participate in the ‘Vision’ programme organized by the Presidential Secretariat.', 'The Presidential Secretariat, the Ministry of Education and the Parliamentary Communication Department jointly implement this programme for school children.', 'Addressing the students, Legal Adviser to the President, Attorney-at-Law J. M. Wijebandara delivered an insightful lecture on the importance of the rule of law, attitude development and the achievements that can be gained through school education.', 'As part of the programme, symbolic gifts of valuable plants were also presented to the schools, highlighting the importance of environmental conservation.', 'The event was attended by Major Nadika Dangolla, Assistant Director of the Tri-Forces Coordination Unit of the Presidential Secretariat, together with the principals, teachers and parents of the participating schools.']
lk_pmd_press_release	2025-22-08-2025-22-08-c51c1d	2025-22-08-c51c1d	2025-22-08	New Diplomatic Heads Meet President	https://pmd.gov.lk/news/new-diplomatic-heads-meet-president/	en	New Diplomatic Heads Meet President	['President Anura Kumara Dissanayake underscored that ambassadors carry the crucial responsibility of strengthening Sri Lanka’s image on the international stage.', 'He made these remarks this afternoon (22) at the Presidential Secretariat during a meeting with newly appointed Heads of Missions.', 'Congratulating the new heads of missions, the President urged them to serve Sri Lankans living abroad fairly and without discrimination, while promptly addressing the issues faced by the expatriate community.', 'Highlighting that Sri Lanka is on a path towards economic stability, the President stressed the importance of understanding the country’s present needs and challenges. He noted that embassies play a pivotal role in generating foreign income through four key areas: investment, exports, tourism and foreign employment.', 'The President further highlighted that all foreign exchange channels, which play a vital role in achieving external stability in the economy, are connected to embassies, and they can significantly contribute to the Sri Lankan economy through these channels. Furthermore, the President stressed the importance of entering into free trade agreements and preferential trade arrangements with foreign nations are a timely priority.', 'The following diplomats called on President Dissanayake:', '• Ms. S.S. Premawardhane – Ambassador – designate of Sri Lanka to Indonesia\n• Ms. C.A.C.I. Colonne – Ambassador – designate of Sri Lanka to Brazil\n• Mr. M.R. Hassen – High Commissioner – designate of Sri Lanka to Maldives\n• Mr. L.R.M.N.P.G.P.B. Kadurugamuwa – Ambassador – designate of Sri Lanka to Türkiye\n• Ms. Ruwanthi Delpitiya – Ambassador – designate of Sri Lanka to Nepal\n• Mr. M.K. Pathmanaathan – Ambassador – designate of Sri Lanka to South Korea\n• Mr. W.A.K.S. De Alwis – Ambassador – designate of Sri Lanka to Oman', 'Also present at the meeting were Dr Nandika Sanath Kumanayake, Secretary to the President; Aruni Ranaraja, Secretary of the Ministry of Foreign Affairs, Foreign Employment and Tourism; and Roshan Gamage, Senior Additional Secretary to the President.']
lk_pmd_press_release	2025-22-08-2025-22-08-9edf31	2025-22-08-9edf31	2025-22-08	Discussion with World Bank Representatives on Sri Lanka…	https://pmd.gov.lk/news/discussion-with-world-bank-representatives-on-sri-lanka-customs-modernisation-programme/	en	Discussion with World Bank Representatives on Sri Lanka Customs Modernisation Programme	['An initial discussion on the Sri Lanka Customs Modernisation Programme was held recently (15) at the Presidential Secretariat under the chairmanship of Secretary to the President, Dr Nandika Sanath Kumanayake, with the participation of representatives from the World Bank and the Revenue Administration Reform and Modernization Bureau.', 'The Revenue Administration Reform and Modernization Bureau was established on the instructions of President Anura Kumara Dissanayake with the aim of ensuring the successful implementation of the Customs modernisation initiative. The World Bank delegation commended this step.', 'The World Bank representatives also expressed their willingness to provide the necessary international institutional support and expert guidance to ensure the success of the programme. In addition, views were exchanged on the revision of the Customs Ordinance.', 'The Inland Revenue Department, Sri Lanka Customs and the Excise Department play a leading role in revenue collection. While operating under state authority, these institutions are also tasked with strengthening the domestic economy. The Revenue Administration Reform and Modernization Bureau has therefore been established to identify the policy and strategic changes required within these institutions and to present reports to the Government accordingly.', 'Among those present were Secretary to the Ministry of Finance, Dr Harshana Suriyapperuma; World Bank Programme Leader, Mr Shabih A. Mohib; Director of the Revenue Administration Reform and Modernization Bureau, Mr W.L.C. Thilakasiri; as well as Customs officials and other representatives.']
lk_pmd_press_release	2025-22-08-2025-22-08-17702f	2025-22-08-17702f	2025-22-08	Pre-Budget Discussions 2026 for Ministry of Plantation and…	https://pmd.gov.lk/news/pre-budget-discussions-2026-for-ministry-of-plantation-and-community-infrastructure-under-presidents-patronage/	en	Pre-Budget Discussions 2026 for Ministry of Plantation and Community Infrastructure under President’s Patronage	['A review of projects implemented under the 2025 budget allocations for the Ministry of Plantation and Community Infrastructure, along with preliminary discussions on the 2026 budget, was held today (22) at the Presidential Secretariat under the patronage of President Anura Kumara Dissanayake.', 'The meeting extensively reviewed the progress of projects implemented in 2025 under the allocations of the Ministry of Plantation and Community Infrastructure by its 29 institutions, while also scrutinizing the challenges encountered and the plans ahead.', 'Emphasizing the importance of developing coconut cultivation, the President instructed officials to identify lands suitable for commercial-scale plantations and promote their development.', 'He further highlighted that priority should be given to increasing the productivity of existing coconut plantations rather than focusing solely on new lands. The President also stressed the need to raise public awareness about existing laws and regulations governing the efficient use of privately-owned coconut estates.', 'The President additionally instructed the preparation of a plan for the proper utilization of underused lands belonging to the Department of Public Trustee.', 'Discussions also covered the progress of estate housing projects, the development of plantation infrastructure, the establishment of smart classrooms in estate schools and community empowerment programmes in plantation sector. The President directed officials to conduct a thorough study of the smart classroom initiative and present a report.', 'Attention was also drawn to research activities related to tea and rubber sectors, as well as efforts to enhance the quality and global competitiveness of Sri Lankan cinnamon products. The President noted the potential for expanding cinnamon cultivation in the Western Province as a means to boost productivity and maximize land use.', 'Highlighting that many industries are currently operating at under-capacity due to the artificially created domestic market, the President emphasized the importance of carrying out a proper assessment and formulating a strategic plan for industrial development in Sri Lanka.', 'The discussion also addressed the identification of overlapping functions within institutions under the Ministry, with instructions to merge relevant entities and dissolve those deemed unnecessary.', 'Further, increasing export income from the plantation sector and meeting desired targets were key points of discussion.', 'The meeting was attended by Minister of Plantation and Community Infrastructure Samantha Viddyarathna, Secretary to the President Dr. Nandika Sanath Kumanayake, Secretary to the Ministry of Finance Dr. Harshana Suriyapperuma, Secretary to the Ministry of Plantation and Community Infrastructure Prabath Chandra Keerthi, Senior Additional Secretary to the President Russell Aponsu, along with officials from institutions under the Ministry of Plantations and Community Infrastructure and a group of senior officials from the Ministry of Finance participated in this event.']
lk_pmd_press_release	2025-02-09-2025-02-09-eeedbd	2025-02-09-eeedbd	2025-02-09	First Railway Station Renovation of the “Dream Destination”…	https://pmd.gov.lk/news/first-railway-station-renovation-of-the-dream-destination-programme-begins-in-talpe/	en	First Railway Station Renovation of the “Dream Destination” Programme Begins in Talpe	['The first phase of the national programme “Dream Destination”, which aims to renovate 100 railway stations across the country, was launched today (02) at the Talpe Railway Station under the patronage of Deputy Minister of Transport and Highways Prasanna Gunasena.', 'This initiative, implemented as a joint effort of the government, private sector and the public, seeks to rebrand Sri Lanka’s railway stations with a modern identity that aligns with international standards.', 'The Ministry of Transport, Highways, Ports and Civil Aviation, together with the Clean Sri Lanka programme and private sector contributions, will oversee the modernization of 100 railway stations under this project.', 'Deputy Minister Prasanna Gunasena emphasized that revitalizing the railway service is like awakening a “sleeping giant,” highlighting the government’s commitment to transforming public transport into a high-quality service.', 'He further stated that the improvement of public transport would also boost the tourism industry and expressed confidence that, within the next two years, Sri Lanka would move toward rapid development as a nation built on hard work.', 'The event was also attended by Deputy Minister of Fisheries, Aquatic and Ocean Resources Rathna Gamage, COPE Committee Chairman MP Dr. Nishantha Samaraweera, General Manager of Railways Department Ravindra Padmapriya, Clean Sri Lanka Director (Social) Kapila Senarath, Director (Coordination) Dasun Wijesekara, Star Garments Managing Director A. Sukumaran, Chairman of the Habaraduwa Pradeshiya Sabha Harsha Punchihewa and NIO Engineering convener Lakmina Samarasekara, along with several others.']
lk_pmd_press_release	2025-02-09-2025-02-09-c3d210	2025-02-09-c3d210	2025-02-09	Construction of Vadduvakal Bridge, Mullaitivu Commences under the…	https://pmd.gov.lk/news/construction-of-vadduvakal-bridge-mullaitivu-commences-under-the-patronage-of-the-president/	en	Construction of Vadduvakal Bridge, Mullaitivu Commences under the Patronage of the President	['– President', 'President Anura Kumara Dissanayake stated that the current government’s objective is to drive national development through a structured plan that recognizes economic strengths and brings economic growth to rural areas. He further affirmed his administration’s commitment to lifting rural communities out of poverty during his address at the inauguration of the Vadduvakal Bridge construction project in the Mullaitivu District today (02).', 'The President noted that a series of new development projects are set to begin across the country this September. He emphasized that the government will put an end to the long-standing practice of delaying projects beyond their deadlines and spending beyond allocated budgets. Instead, all projects will be completed within the scheduled timeframe to ensure their benefits reach the people without delay.', 'The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.', 'Minister of Transport, Highways, Ports and Civil Aviation Bimal Rathnayake, speaking at the event, highlighted that although the project was initially estimated at Rs. 1.8 billion, under the current government’s transparent administration it will be completed at a reduced cost of Rs. 1.4 billion. The remaining Rs. 400 million will be allocated for highway development in the Vanni District. He further stated that Rs. 12.5 billion has been allocated for the construction of bridges and highways in the North this year, with provisions expected to increase further in the coming year.', 'Minister Rathnayake also emphasized that the present government is dedicated to rebuilding the entire country while uniting the North through peace and development. He urged the public to evaluate the current administration based on observable efforts and concrete actions rather than prejudiced ideas.', 'Minister of Fisheries, Aquatic and Ocean Resources, Ramalingam Chandrasekar, Deputy Minister of Cooperative Development Upali Samarasingha, Governor of the Northern Province Nagalingam Vethanayahan, Secretary to the Ministry of Transport, Highways, Ports and Civil Aviation Senior Professor Kapila C.K. Perera and officials of the Road Development Authority were among those present.']
lk_pmd_press_release	2025-02-09-2025-02-09-bce82b	2025-02-09-bce82b	2025-02-09	Launch of the Northern Coconut Triangle under the…	https://pmd.gov.lk/news/launch-of-the-northern-coconut-triangle-under-the-patronage-of-the-president/	en	Launch of the Northern Coconut Triangle under the Patronage of the President	['“We are fulfilling the responsibility of revitalising the North and building a stronger economy for its people” – President', 'President Anura Kumara Dissanayake emphasised that the government is committed to revitalising the Northern Province and building a stronger economy for its people.', 'President Dissanayake noted that during the last Presidential Election, the people of the North placed their trust in the present government and took a step forward and assured that this government would carry that victory into the future. The President further stated that a series of development programmes, including the establishment of industrial zones, will soon be implemented to create new economic opportunities in the North.', 'He also stressed that the government is dedicated to safeguarding the land rights, linguistic rights and cultural rights of the people in the North, while ensuring their right to know about the missing persons. The President affirmed that the government’s goal is to build national unity within the country and that the necessary decisions and measures will be taken without hesitation to achieve this.', 'President Anura Kumara Dissanayake made these remarks today (2) while attending the inauguration ceremony of the Northern Coconut Triangle in Puthukkudiyiruppu, coinciding with the World Coconut Day celebrations held under the theme “Ratama Saru Karai Nirathuru – Kapthuru Saviya.”', 'Based on recommendations from the Coconut Research Institute, the Northern Coconut Triangle has been established, covering the districts of Jaffna, Kilinochchi, Mullaitivu, Mannar and Vavuniya, by linking the towns of Point Pedro, Silawathura and Kokkilai. Under this initiative, Rs. 500 million was allocated from the previous budget to provide high-yield coconut saplings to cultivators in the North and to develop 16,000 acres of new coconut plantations in 2025.\nOver the three years from 2025 to 2027, the cultivated extent is expected to increase to 40,000 acres. This is aimed at establishing a thriving coconut industry in the Northern Province, uplifting the livelihoods of its people and raising export earnings from coconut-related products by an additional USD 70 million annually.', 'On this occasion, the President also presented ownership deeds for government assistance to farmers engaged in coconut cultivation across the five districts of the Northern Province.\nThe commemorative magazine prepared for the 2025 World Coconut Day celebrations was officially presented to the President.', 'Furthermore, Deputy Director General of the International Coconut Community, Mr Nuwan Chinthaka, presented to President Anura Kumara Dissanayake the certificate of recognition awarded to Sri Lanka by the International Coconut Community.', 'Addressing the ceremony, President Dissanayake said;', 'We know that the Puthukkudiyiruppu area has in the past been one of the regions most severely affected by conflict. As a result of those battles, the people here lost everything. During the last election, I had the opportunity to meet with the people of this region. It is clear that both the area and its people need to be rejuvenated. In particular, during the last election, the people living in these areas placed their trust in us and took a significant step forward. It is our expectation to carry that trust forward towards success.', 'To achieve this, we have already begun work in several areas. Firstly, we must ensure the rights of these people. We recognise land rights, language rights, cultural rights and the right to know about their missing loved ones, as their fundamental rights. We have therefore launched a series of measures to safeguard these rights.', 'Secondly, we must strengthen their economy. As a government, we take responsibility for restoring the economic opportunities they lost and creating a robust economy for them. For this too, we have already taken a number of steps.', 'Among them are the establishments of new industrial zones in the North, the development of tourism as a sector with fresh potential, the provision of essential facilities such as water for agriculture and as a central initiative, the coconut cultivation project launched today.\nUnder this programme, the Ministry has planned to cultivate 16,000 acres of coconut this year, involving nearly 12,000 farming families. We believe this project will become a strong foundation for uplifting the economy of these people.', 'Equally important is the unity we must build among ourselves at a cultural level. To this end, we have named a day that can be celebrated by all together. We are also working to strengthen interrelations through sport. We are engaged in a significant effort to reunite people who have long been divided.', 'For decades, the lives of those here were overshadowed by war. Distrust, suspicion and weapons defined a 30-year-long conflict. That was a great tragedy for our country. It divided our people and gave rise to communal politics.', 'Both in the North and the South, communalism became the main tool for gaining power. Yet, during the last Presidential Election, the people of this country defeated that trend. We will not allow communal politics to resurface in this country again. Likewise, I believe that you, too, as citizens, must reject such politics.', 'Our government’s goal is to create unity. We will not hesitate to take any decision necessary to achieve this, even if it may seem difficult. Nor will we allow the regressive, destructive slogans of the past to obstruct the progressive measures we are now taking.', 'The people of these areas continue to suffer from severe economic hardships. Step by step, we are working to provide solutions to these challenges. Over the past year, we have laid the foundation for this essential work. Today, the political authority has been cleansed of corruption and fraud. We are working to strengthen the public service, to re-establish the rule of law and to increase state revenue. Our aim is to build a strong economy that will enable us to repay our debts.', 'We are also restarting stalled development projects, as well as launching many new ones. In every sector, we have initiated fresh development. In this way, we have laid the foundation for transforming this country into a new state. Upon this foundation, we will rebuild Sri Lanka, making it once more a nation respected and admired by the world. On this journey, we seek the support of all of you. Let us join together, without division of any kind, in this path of national transformation.', 'The Maha Sangha and members of the clergy, Minister of Plantation and Community Infrastructure, Samantha Vidyaratne, Minister of Fisheries, Aquatic and Ocean Resources Ramalingam Chandrasekar, Minister of Transport, Highways, Ports and Civil Aviation Bimal Ratnayake, Deputy Minister of Cooperative Development Upali Samarasingha, Deputy Minister of Land and Irrigation Susil Ranasinghe, Governor of the Northern Province Nagalingam Vethanayahan, Secretary to the Ministry of Plantation and Community Infrastructure Prabath Chandrakeerthi, the District Secretaries of Jaffna, Kilinochchi and Mullaitivu, other state officials, foreign delegates, as well as representatives of the Coconut Research Institute, Coconut Development Authority, Coconut Cultivation Board, the Chilaw Plantations Company, the Kurunegala Plantations Company and several other public and private institutions also attended this occasion.']
